doc_id,arxiv_id,pdf_filename,pdf_url,file_exists,file_size_kb,query_count,sample_query,document_type
2411.13280v4,Distractor:2411.13280v4,2411.13280v4.pdf,N/A (Distractor),True,5455.4,0,N/A (Distractor),distractor
2410.14780v2,Distractor:2410.14780v2,2410.14780v2.pdf,N/A (Distractor),True,887.9,0,N/A (Distractor),distractor
2402.14887v4,Distractor:2402.14887v4,2402.14887v4.pdf,N/A (Distractor),True,216.8,0,N/A (Distractor),distractor
2402.07949v2,Distractor:2402.07949v2,2402.07949v2.pdf,N/A (Distractor),True,1055.7,0,N/A (Distractor),distractor
2408.16996v2,Distractor:2408.16996v2,2408.16996v2.pdf,N/A (Distractor),True,16311.4,0,N/A (Distractor),distractor
2410.04157v2,Distractor:2410.04157v2,2410.04157v2.pdf,N/A (Distractor),True,2730.9,0,N/A (Distractor),distractor
2408.11739v2,Distractor:2408.11739v2,2408.11739v2.pdf,N/A (Distractor),True,9307.6,0,N/A (Distractor),distractor
2410.14896v2,Distractor:2410.14896v2,2410.14896v2.pdf,N/A (Distractor),True,22521.7,0,N/A (Distractor),distractor
2406.01205v3,Distractor:2406.01205v3,2406.01205v3.pdf,N/A (Distractor),True,1131.5,0,N/A (Distractor),distractor
2410.19704v4,Distractor:2410.19704v4,2410.19704v4.pdf,N/A (Distractor),True,3285.5,0,N/A (Distractor),distractor
2402.17645v2,Distractor:2402.17645v2,2402.17645v2.pdf,N/A (Distractor),True,6181.4,0,N/A (Distractor),distractor
2407.07831v2,Distractor:2407.07831v2,2407.07831v2.pdf,N/A (Distractor),True,1173.6,0,N/A (Distractor),distractor
2407.14556v2,Distractor:2407.14556v2,2407.14556v2.pdf,N/A (Distractor),True,10107.4,0,N/A (Distractor),distractor
2411.11010v2,Distractor:2411.11010v2,2411.11010v2.pdf,N/A (Distractor),True,1037.1,0,N/A (Distractor),distractor
2411.04589v3,Distractor:2411.04589v3,2411.04589v3.pdf,N/A (Distractor),True,199.3,0,N/A (Distractor),distractor
2408.02492v3,Distractor:2408.02492v3,2408.02492v3.pdf,N/A (Distractor),True,536.9,0,N/A (Distractor),distractor
2404.01068v4,Distractor:2404.01068v4,2404.01068v4.pdf,N/A (Distractor),True,3240.0,0,N/A (Distractor),distractor
2405.16885v2,Distractor:2405.16885v2,2405.16885v2.pdf,N/A (Distractor),True,5652.4,0,N/A (Distractor),distractor
2411.01600v3,Distractor:2411.01600v3,2411.01600v3.pdf,N/A (Distractor),True,6996.1,0,N/A (Distractor),distractor
2411.10870v2,Distractor:2411.10870v2,2411.10870v2.pdf,N/A (Distractor),True,640.6,0,N/A (Distractor),distractor
2407.15226v4,Distractor:2407.15226v4,2407.15226v4.pdf,N/A (Distractor),True,3625.0,0,N/A (Distractor),distractor
2409.06086v3,Distractor:2409.06086v3,2409.06086v3.pdf,N/A (Distractor),True,278.8,0,N/A (Distractor),distractor
2409.19779v3,Distractor:2409.19779v3,2409.19779v3.pdf,N/A (Distractor),True,908.3,0,N/A (Distractor),distractor
2412.11392v4,Distractor:2412.11392v4,2412.11392v4.pdf,N/A (Distractor),True,392.7,0,N/A (Distractor),distractor
2412.03633v4,Distractor:2412.03633v4,2412.03633v4.pdf,N/A (Distractor),True,1648.0,0,N/A (Distractor),distractor
2401.05713v1,Distractor:2401.05713v1,2401.05713v1.pdf,N/A (Distractor),True,371.8,0,N/A (Distractor),distractor
2410.04996v3,Distractor:2410.04996v3,2410.04996v3.pdf,N/A (Distractor),True,4583.6,0,N/A (Distractor),distractor
2410.16671v2,Distractor:2410.16671v2,2410.16671v2.pdf,N/A (Distractor),True,16423.1,0,N/A (Distractor),distractor
2409.12487v2,Distractor:2409.12487v2,2409.12487v2.pdf,N/A (Distractor),True,279.3,0,N/A (Distractor),distractor
2409.13070v1,Distractor:2409.13070v1,2409.13070v1.pdf,N/A (Distractor),True,461.5,0,N/A (Distractor),distractor
2411.08301v2,Distractor:2411.08301v2,2411.08301v2.pdf,N/A (Distractor),True,6447.6,0,N/A (Distractor),distractor
2501.00555v2,Distractor:2501.00555v2,2501.00555v2.pdf,N/A (Distractor),True,1216.1,0,N/A (Distractor),distractor
2409.00067v3,Distractor:2409.00067v3,2409.00067v3.pdf,N/A (Distractor),True,2695.9,0,N/A (Distractor),distractor
2406.14646v3,Distractor:2406.14646v3,2406.14646v3.pdf,N/A (Distractor),True,19078.2,0,N/A (Distractor),distractor
2407.10525v5,Distractor:2407.10525v5,2407.10525v5.pdf,N/A (Distractor),True,926.8,0,N/A (Distractor),distractor
2411.08550v2,Distractor:2411.08550v2,2411.08550v2.pdf,N/A (Distractor),True,1455.1,0,N/A (Distractor),distractor
2409.04268v2,Distractor:2409.04268v2,2409.04268v2.pdf,N/A (Distractor),True,3051.4,0,N/A (Distractor),distractor
2411.00110v2,Distractor:2411.00110v2,2411.00110v2.pdf,N/A (Distractor),True,2641.3,0,N/A (Distractor),distractor
2408.14242v1,Distractor:2408.14242v1,2408.14242v1.pdf,N/A (Distractor),True,2108.0,0,N/A (Distractor),distractor
2410.05190v2,Distractor:2410.05190v2,2410.05190v2.pdf,N/A (Distractor),True,22385.4,0,N/A (Distractor),distractor
2409.10429v2,Distractor:2409.10429v2,2409.10429v2.pdf,N/A (Distractor),True,863.8,0,N/A (Distractor),distractor
2409.03521v2,Distractor:2409.03521v2,2409.03521v2.pdf,N/A (Distractor),True,3146.3,0,N/A (Distractor),distractor
2412.01969v3,Distractor:2412.01969v3,2412.01969v3.pdf,N/A (Distractor),True,6249.4,0,N/A (Distractor),distractor
2411.05844v3,Distractor:2411.05844v3,2411.05844v3.pdf,N/A (Distractor),True,1322.9,0,N/A (Distractor),distractor
2412.09453v2,Distractor:2412.09453v2,2412.09453v2.pdf,N/A (Distractor),True,17650.4,0,N/A (Distractor),distractor
2409.16384v3,Distractor:2409.16384v3,2409.16384v3.pdf,N/A (Distractor),True,557.4,0,N/A (Distractor),distractor
2412.02670v3,Distractor:2412.02670v3,2412.02670v3.pdf,N/A (Distractor),True,561.0,0,N/A (Distractor),distractor
2411.04287v2,Distractor:2411.04287v2,2411.04287v2.pdf,N/A (Distractor),True,382.3,0,N/A (Distractor),distractor
2409.05391v3,Distractor:2409.05391v3,2409.05391v3.pdf,N/A (Distractor),True,6163.1,0,N/A (Distractor),distractor
2404.04365v2,Distractor:2404.04365v2,2404.04365v2.pdf,N/A (Distractor),True,3092.9,0,N/A (Distractor),distractor
2412.19058v2,Distractor:2412.19058v2,2412.19058v2.pdf,N/A (Distractor),True,283.9,0,N/A (Distractor),distractor
2411.12159v3,Distractor:2411.12159v3,2411.12159v3.pdf,N/A (Distractor),True,20661.0,0,N/A (Distractor),distractor
2405.15425v3,Distractor:2405.15425v3,2405.15425v3.pdf,N/A (Distractor),True,52836.7,0,N/A (Distractor),distractor
2409.08354v3,Distractor:2409.08354v3,2409.08354v3.pdf,N/A (Distractor),True,5927.3,0,N/A (Distractor),distractor
2409.17242v2,Distractor:2409.17242v2,2409.17242v2.pdf,N/A (Distractor),True,820.5,0,N/A (Distractor),distractor
2412.14361v2,Distractor:2412.14361v2,2412.14361v2.pdf,N/A (Distractor),True,1843.7,0,N/A (Distractor),distractor
2409.18056v2,Distractor:2409.18056v2,2409.18056v2.pdf,N/A (Distractor),True,377.4,0,N/A (Distractor),distractor
2405.02767v1,Distractor:2405.02767v1,2405.02767v1.pdf,N/A (Distractor),True,1721.9,0,N/A (Distractor),distractor
2406.00595v3,Distractor:2406.00595v3,2406.00595v3.pdf,N/A (Distractor),True,695.2,0,N/A (Distractor),distractor
2411.14958v2,Distractor:2411.14958v2,2411.14958v2.pdf,N/A (Distractor),True,488.6,0,N/A (Distractor),distractor
2401.03342v3,Distractor:2401.03342v3,2401.03342v3.pdf,N/A (Distractor),True,356.9,0,N/A (Distractor),distractor
2412.00607v1,Distractor:2412.00607v1,2412.00607v1.pdf,N/A (Distractor),True,520.7,0,N/A (Distractor),distractor
2411.16114v2,Distractor:2411.16114v2,2411.16114v2.pdf,N/A (Distractor),True,1805.0,0,N/A (Distractor),distractor
2401.01973v2,Distractor:2401.01973v2,2401.01973v2.pdf,N/A (Distractor),True,532.8,0,N/A (Distractor),distractor
2412.14222v1,Distractor:2412.14222v1,2412.14222v1.pdf,N/A (Distractor),True,8312.8,0,N/A (Distractor),distractor
2412.13260v2,Distractor:2412.13260v2,2412.13260v2.pdf,N/A (Distractor),True,1623.0,0,N/A (Distractor),distractor
2406.05032v3,Distractor:2406.05032v3,2406.05032v3.pdf,N/A (Distractor),True,6158.2,0,N/A (Distractor),distractor
2402.13284v4,Distractor:2402.13284v4,2402.13284v4.pdf,N/A (Distractor),True,1670.0,0,N/A (Distractor),distractor
2412.19939v2,Distractor:2412.19939v2,2412.19939v2.pdf,N/A (Distractor),True,439.6,0,N/A (Distractor),distractor
2410.10633v2,Distractor:2410.10633v2,2410.10633v2.pdf,N/A (Distractor),True,3432.6,0,N/A (Distractor),distractor
2410.06670v2,Distractor:2410.06670v2,2410.06670v2.pdf,N/A (Distractor),True,922.8,0,N/A (Distractor),distractor
2410.23729v2,Distractor:2410.23729v2,2410.23729v2.pdf,N/A (Distractor),True,326.6,0,N/A (Distractor),distractor
2408.10928v4,Distractor:2408.10928v4,2408.10928v4.pdf,N/A (Distractor),True,550.3,0,N/A (Distractor),distractor
2410.05831v3,Distractor:2410.05831v3,2410.05831v3.pdf,N/A (Distractor),True,3379.7,0,N/A (Distractor),distractor
2412.19366v3,Distractor:2412.19366v3,2412.19366v3.pdf,N/A (Distractor),True,723.8,0,N/A (Distractor),distractor
2412.12983v2,Distractor:2412.12983v2,2412.12983v2.pdf,N/A (Distractor),True,3165.1,0,N/A (Distractor),distractor
2405.20912v2,Distractor:2405.20912v2,2405.20912v2.pdf,N/A (Distractor),True,1258.1,0,N/A (Distractor),distractor
2412.14879v4,Distractor:2412.14879v4,2412.14879v4.pdf,N/A (Distractor),True,740.9,0,N/A (Distractor),distractor
2411.14323v2,Distractor:2411.14323v2,2411.14323v2.pdf,N/A (Distractor),True,19594.1,0,N/A (Distractor),distractor
2411.19770v2,Distractor:2411.19770v2,2411.19770v2.pdf,N/A (Distractor),True,1846.1,0,N/A (Distractor),distractor
2404.04455v4,Distractor:2404.04455v4,2404.04455v4.pdf,N/A (Distractor),True,2171.8,0,N/A (Distractor),distractor
2409.19642v2,Distractor:2409.19642v2,2409.19642v2.pdf,N/A (Distractor),True,850.1,0,N/A (Distractor),distractor
2411.15240v4,Distractor:2411.15240v4,2411.15240v4.pdf,N/A (Distractor),True,2265.7,0,N/A (Distractor),distractor
2410.11042v3,Distractor:2410.11042v3,2410.11042v3.pdf,N/A (Distractor),True,4625.4,0,N/A (Distractor),distractor
2411.10956v2,Distractor:2411.10956v2,2411.10956v2.pdf,N/A (Distractor),True,489.3,0,N/A (Distractor),distractor
2405.14425v4,Distractor:2405.14425v4,2405.14425v4.pdf,N/A (Distractor),True,5218.3,0,N/A (Distractor),distractor
2405.02521v3,Distractor:2405.02521v3,2405.02521v3.pdf,N/A (Distractor),True,730.4,0,N/A (Distractor),distractor
2402.17684v3,Distractor:2402.17684v3,2402.17684v3.pdf,N/A (Distractor),True,510.7,0,N/A (Distractor),distractor
2410.02036v2,Distractor:2410.02036v2,2410.02036v2.pdf,N/A (Distractor),True,676.0,0,N/A (Distractor),distractor
2411.02922v3,Distractor:2411.02922v3,2411.02922v3.pdf,N/A (Distractor),True,5778.4,0,N/A (Distractor),distractor
2412.11211v1,Distractor:2412.11211v1,2412.11211v1.pdf,N/A (Distractor),True,627.4,0,N/A (Distractor),distractor
2411.08572v2,Distractor:2411.08572v2,2411.08572v2.pdf,N/A (Distractor),True,2859.7,0,N/A (Distractor),distractor
2403.20152v6,Distractor:2403.20152v6,2403.20152v6.pdf,N/A (Distractor),True,3014.2,0,N/A (Distractor),distractor
2410.21527v3,Distractor:2410.21527v3,2410.21527v3.pdf,N/A (Distractor),True,5000.8,0,N/A (Distractor),distractor
2406.08391v3,Distractor:2406.08391v3,2406.08391v3.pdf,N/A (Distractor),True,2735.0,0,N/A (Distractor),distractor
2405.17259v2,Distractor:2405.17259v2,2405.17259v2.pdf,N/A (Distractor),True,547.5,0,N/A (Distractor),distractor
2401.11686v3,Distractor:2401.11686v3,2401.11686v3.pdf,N/A (Distractor),True,8003.1,0,N/A (Distractor),distractor
2411.15900v2,Distractor:2411.15900v2,2411.15900v2.pdf,N/A (Distractor),True,876.6,0,N/A (Distractor),distractor
2411.19416v1,Distractor:2411.19416v1,2411.19416v1.pdf,N/A (Distractor),True,140.2,0,N/A (Distractor),distractor
2405.09134v4,Distractor:2405.09134v4,2405.09134v4.pdf,N/A (Distractor),True,417.4,0,N/A (Distractor),distractor
2406.06415v2,Distractor:2406.06415v2,2406.06415v2.pdf,N/A (Distractor),True,2241.2,0,N/A (Distractor),distractor
2405.08356v2,Distractor:2405.08356v2,2405.08356v2.pdf,N/A (Distractor),True,1083.7,0,N/A (Distractor),distractor
2412.01561v3,Distractor:2412.01561v3,2412.01561v3.pdf,N/A (Distractor),True,18719.3,0,N/A (Distractor),distractor
2403.14348v2,Distractor:2403.14348v2,2403.14348v2.pdf,N/A (Distractor),True,2639.8,0,N/A (Distractor),distractor
2409.11960v2,Distractor:2409.11960v2,2409.11960v2.pdf,N/A (Distractor),True,1773.3,0,N/A (Distractor),distractor
2410.23470v2,Distractor:2410.23470v2,2410.23470v2.pdf,N/A (Distractor),True,10193.1,0,N/A (Distractor),distractor
2411.04689v3,Distractor:2411.04689v3,2411.04689v3.pdf,N/A (Distractor),True,158.2,0,N/A (Distractor),distractor
2411.05361v2,Distractor:2411.05361v2,2411.05361v2.pdf,N/A (Distractor),True,3829.7,0,N/A (Distractor),distractor
2408.09554v4,Distractor:2408.09554v4,2408.09554v4.pdf,N/A (Distractor),True,26929.5,0,N/A (Distractor),distractor
2405.11923v2,Distractor:2405.11923v2,2405.11923v2.pdf,N/A (Distractor),True,16108.4,0,N/A (Distractor),distractor
2411.17783v1,Distractor:2411.17783v1,2411.17783v1.pdf,N/A (Distractor),True,1546.7,0,N/A (Distractor),distractor
2408.12633v3,Distractor:2408.12633v3,2408.12633v3.pdf,N/A (Distractor),True,6152.4,0,N/A (Distractor),distractor
2406.18394v5,Distractor:2406.18394v5,2406.18394v5.pdf,N/A (Distractor),True,2987.8,0,N/A (Distractor),distractor
2408.06642v3,Distractor:2408.06642v3,2408.06642v3.pdf,N/A (Distractor),True,3051.3,0,N/A (Distractor),distractor
2405.05192v4,Distractor:2405.05192v4,2405.05192v4.pdf,N/A (Distractor),True,2400.2,0,N/A (Distractor),distractor
2410.15014v2,Distractor:2410.15014v2,2410.15014v2.pdf,N/A (Distractor),True,552.7,0,N/A (Distractor),distractor
2412.17780v4,Distractor:2412.17780v4,2412.17780v4.pdf,N/A (Distractor),True,47870.9,0,N/A (Distractor),distractor
2409.15370v3,Distractor:2409.15370v3,2409.15370v3.pdf,N/A (Distractor),True,598.9,0,N/A (Distractor),distractor
2411.06565v4,Distractor:2411.06565v4,2411.06565v4.pdf,N/A (Distractor),True,7802.9,0,N/A (Distractor),distractor
2401.17276v2,Distractor:2401.17276v2,2401.17276v2.pdf,N/A (Distractor),True,6712.5,0,N/A (Distractor),distractor
2411.16370v6,Distractor:2411.16370v6,2411.16370v6.pdf,N/A (Distractor),True,3476.0,0,N/A (Distractor),distractor
2410.22531v3,Distractor:2410.22531v3,2410.22531v3.pdf,N/A (Distractor),True,1897.3,0,N/A (Distractor),distractor
2409.00688v3,Distractor:2409.00688v3,2409.00688v3.pdf,N/A (Distractor),True,1021.2,0,N/A (Distractor),distractor
2407.05039v2,Distractor:2407.05039v2,2407.05039v2.pdf,N/A (Distractor),True,679.3,0,N/A (Distractor),distractor
2411.07310v4,Distractor:2411.07310v4,2411.07310v4.pdf,N/A (Distractor),True,45010.6,0,N/A (Distractor),distractor
2407.14905v2,Distractor:2407.14905v2,2407.14905v2.pdf,N/A (Distractor),True,620.7,0,N/A (Distractor),distractor
2409.15977v6,Distractor:2409.15977v6,2409.15977v6.pdf,N/A (Distractor),True,725.5,0,N/A (Distractor),distractor
2406.12812v2,Distractor:2406.12812v2,2406.12812v2.pdf,N/A (Distractor),True,729.0,0,N/A (Distractor),distractor
2406.15522v3,Distractor:2406.15522v3,2406.15522v3.pdf,N/A (Distractor),True,6351.5,0,N/A (Distractor),distractor
2412.01113v3,Distractor:2412.01113v3,2412.01113v3.pdf,N/A (Distractor),True,5574.9,0,N/A (Distractor),distractor
2409.05718v2,Distractor:2409.05718v2,2409.05718v2.pdf,N/A (Distractor),True,6869.4,0,N/A (Distractor),distractor
2411.07212v1,Distractor:2411.07212v1,2411.07212v1.pdf,N/A (Distractor),True,584.8,0,N/A (Distractor),distractor
2412.06188v1,Distractor:2412.06188v1,2412.06188v1.pdf,N/A (Distractor),True,3260.2,0,N/A (Distractor),distractor
2409.20484v2,Distractor:2409.20484v2,2409.20484v2.pdf,N/A (Distractor),True,5226.5,0,N/A (Distractor),distractor
2410.09374v4,Distractor:2410.09374v4,2410.09374v4.pdf,N/A (Distractor),True,17259.7,0,N/A (Distractor),distractor
2403.18401v2,Distractor:2403.18401v2,2403.18401v2.pdf,N/A (Distractor),True,715.1,0,N/A (Distractor),distractor
2402.10446v2,Distractor:2402.10446v2,2402.10446v2.pdf,N/A (Distractor),True,31034.4,0,N/A (Distractor),distractor
2412.10421v2,Distractor:2412.10421v2,2412.10421v2.pdf,N/A (Distractor),True,2207.6,0,N/A (Distractor),distractor
2407.15101v2,Distractor:2407.15101v2,2407.15101v2.pdf,N/A (Distractor),True,671.5,0,N/A (Distractor),distractor
2409.11588v2,Distractor:2409.11588v2,2409.11588v2.pdf,N/A (Distractor),True,1687.4,0,N/A (Distractor),distractor
2410.12037v2,Distractor:2410.12037v2,2410.12037v2.pdf,N/A (Distractor),True,5298.1,0,N/A (Distractor),distractor
2411.11828v2,Distractor:2411.11828v2,2411.11828v2.pdf,N/A (Distractor),True,531.5,0,N/A (Distractor),distractor
2406.00125v4,Distractor:2406.00125v4,2406.00125v4.pdf,N/A (Distractor),True,1887.7,0,N/A (Distractor),distractor
2402.07029v2,Distractor:2402.07029v2,2402.07029v2.pdf,N/A (Distractor),True,13644.5,0,N/A (Distractor),distractor
2410.03724v3,Distractor:2410.03724v3,2410.03724v3.pdf,N/A (Distractor),True,2571.6,0,N/A (Distractor),distractor
2410.19011v2,Distractor:2410.19011v2,2410.19011v2.pdf,N/A (Distractor),True,403.9,0,N/A (Distractor),distractor
2406.08563v2,Distractor:2406.08563v2,2406.08563v2.pdf,N/A (Distractor),True,14191.9,0,N/A (Distractor),distractor
2407.06521v3,Distractor:2407.06521v3,2407.06521v3.pdf,N/A (Distractor),True,722.4,0,N/A (Distractor),distractor
2411.11831v3,Distractor:2411.11831v3,2411.11831v3.pdf,N/A (Distractor),True,1542.8,0,N/A (Distractor),distractor
2410.05028v3,Distractor:2410.05028v3,2410.05028v3.pdf,N/A (Distractor),True,4446.1,0,N/A (Distractor),distractor
2410.10125v2,Distractor:2410.10125v2,2410.10125v2.pdf,N/A (Distractor),True,4999.8,0,N/A (Distractor),distractor
2407.05572v2,Distractor:2407.05572v2,2407.05572v2.pdf,N/A (Distractor),True,3366.5,0,N/A (Distractor),distractor
2406.06147v2,Distractor:2406.06147v2,2406.06147v2.pdf,N/A (Distractor),True,22715.3,0,N/A (Distractor),distractor
2408.10368v4,Distractor:2408.10368v4,2408.10368v4.pdf,N/A (Distractor),True,2678.3,0,N/A (Distractor),distractor
2412.15825v3,Distractor:2412.15825v3,2412.15825v3.pdf,N/A (Distractor),True,616.6,0,N/A (Distractor),distractor
2412.03588v2,Distractor:2412.03588v2,2412.03588v2.pdf,N/A (Distractor),True,4796.6,0,N/A (Distractor),distractor
2410.09523v2,Distractor:2410.09523v2,2410.09523v2.pdf,N/A (Distractor),True,3609.4,0,N/A (Distractor),distractor
2410.20606v4,Distractor:2410.20606v4,2410.20606v4.pdf,N/A (Distractor),True,1091.9,0,N/A (Distractor),distractor
2411.01394v2,Distractor:2411.01394v2,2411.01394v2.pdf,N/A (Distractor),True,823.9,0,N/A (Distractor),distractor
2412.20202v1,Distractor:2412.20202v1,2412.20202v1.pdf,N/A (Distractor),True,10396.3,0,N/A (Distractor),distractor
2402.01892v2,Distractor:2402.01892v2,2402.01892v2.pdf,N/A (Distractor),True,625.9,0,N/A (Distractor),distractor
2404.03609v3,Distractor:2404.03609v3,2404.03609v3.pdf,N/A (Distractor),True,402.2,0,N/A (Distractor),distractor
2412.05569v2,Distractor:2412.05569v2,2412.05569v2.pdf,N/A (Distractor),True,1351.1,0,N/A (Distractor),distractor
2404.18021v2,Distractor:2404.18021v2,2404.18021v2.pdf,N/A (Distractor),True,22862.0,0,N/A (Distractor),distractor
2411.02083v3,Distractor:2411.02083v3,2411.02083v3.pdf,N/A (Distractor),True,2401.4,0,N/A (Distractor),distractor
2407.08551v2,Distractor:2407.08551v2,2407.08551v2.pdf,N/A (Distractor),True,528.3,0,N/A (Distractor),distractor
2411.09218v2,Distractor:2411.09218v2,2411.09218v2.pdf,N/A (Distractor),True,1547.7,0,N/A (Distractor),distractor
2501.10362v3,Distractor:2501.10362v3,2501.10362v3.pdf,N/A (Distractor),True,595.6,0,N/A (Distractor),distractor
2403.05821v2,arXiv:2403.05821,2403.05821v2.pdf,https://arxiv.org/pdf/2403.05821v2,True,1340.3,10,How does the GGR algorithm reduce the number of recursive calls compared to iterating through all po...,openragbench
2412.12783v2,arXiv:2412.12783,2412.12783v2.pdf,https://arxiv.org/pdf/2412.12783v2,True,2524.1,10,Can superparamagnetism result in two-level switching with nanosecond dwell times?,openragbench
2412.10128v2,arXiv:2412.10128,2412.10128v2.pdf,https://arxiv.org/pdf/2412.10128v2,True,555.6,10,How do traditional feature selection methods for classification work?,openragbench
2407.02507v2,arXiv:2407.02507,2407.02507v2.pdf,https://arxiv.org/pdf/2407.02507v2,True,213.1,10,How does the proposed new foundation aim to improve upon existing ones like ZFC?,openragbench
2403.11010v3,arXiv:2403.11010,2403.11010v3.pdf,https://arxiv.org/pdf/2403.11010v3,True,1191.7,10,What role does alpha play in determining cost reductions within extended MRP models during periods o...,openragbench
2405.20936v5,arXiv:2405.20936,2405.20936v5.pdf,https://arxiv.org/pdf/2405.20936v5,True,3142.8,10,Do subsampling MCMC methods exactly sample from the target distribution?,openragbench
2403.20331v2,arXiv:2403.20331,2403.20331v2.pdf,https://arxiv.org/pdf/2403.20331v2,True,5413.5,10,What does MM-UPD Bench stand for?,openragbench
2405.11284v3,arXiv:2405.11284,2405.11284v3.pdf,https://arxiv.org/pdf/2405.11284v3,True,604.7,10,Is the indispensability argument related to a Nobel Prize?,openragbench
2409.12237v2,arXiv:2409.12237,2409.12237v2.pdf,https://arxiv.org/pdf/2409.12237v2,True,2284.2,10,Are there any interband contributions in the hopping terms for WTe2?,openragbench
2409.09862v3,arXiv:2409.09862,2409.09862v3.pdf,https://arxiv.org/pdf/2409.09862v3,True,14371.3,10,How do upper adjacencies differ from lower adjacencies for simplices?,openragbench
2410.18929v2,arXiv:2410.18929,2410.18929v2.pdf,https://arxiv.org/pdf/2410.18929v2,True,9489.5,10,How do AutoStep and fixed step methods compare in terms of jump distance versus initial step size?,openragbench
2408.14507v2,arXiv:2408.14507,2408.14507v2.pdf,https://arxiv.org/pdf/2408.14507v2,True,628.2,10,What is the nature of the correspondence selection problem in schema matching?,openragbench
2405.18521v2,arXiv:2405.18521,2405.18521v2.pdf,https://arxiv.org/pdf/2405.18521v2,True,526.4,10,What is the threshold difficulty value at which the task difficulty becomes constant?,openragbench
2412.07587v6,arXiv:2412.07587,2412.07587v6.pdf,https://arxiv.org/pdf/2412.07587v6,True,1278.5,10,How is an imbalance in representation identified as part of a hype scenario?,openragbench
2408.06050v2,arXiv:2408.06050,2408.06050v2.pdf,https://arxiv.org/pdf/2408.06050v2,True,2495.4,10,How does altering initial 3D configurations influence the expressivity of molecular graphs in drug d...,openragbench
2403.05373v2,arXiv:2403.05373,2403.05373v2.pdf,https://arxiv.org/pdf/2403.05373v2,True,579.5,10,What is the impact of varying exposure surfaces on data variability in statistical models?,openragbench
2405.05998v3,arXiv:2405.05998,2405.05998v3.pdf,https://arxiv.org/pdf/2405.05998v3,True,3926.5,10,How effective is the model in classifying different microbiome habitats based on gene interactions?,openragbench
2411.09216v2,arXiv:2411.09216,2411.09216v2.pdf,https://arxiv.org/pdf/2411.09216v2,True,41215.1,10,"Is oxRNA more accurate than oxDNA in reproducing RNA's structural, mechanical, and thermodynamic pro...",openragbench
2409.02476v2,arXiv:2409.02476,2409.02476v2.pdf,https://arxiv.org/pdf/2409.02476v2,True,4204.9,10,How can numerical models help understand postoperative hemodynamics following dTEVAR?,openragbench
2405.01155v3,arXiv:2405.01155,2405.01155v3.pdf,https://arxiv.org/pdf/2405.01155v3,True,8060.4,10,"Which molecule has a higher reward score, aripiprazole or celecoxib?",openragbench
2411.00816v2,arXiv:2411.00816,2411.00816v2.pdf,https://arxiv.org/pdf/2411.00816v2,True,2375.6,10,Is \(\bar{y}^{\prime}\) considered an unbiased estimator?,openragbench
2411.11402v4,arXiv:2411.11402,2411.11402v4.pdf,https://arxiv.org/pdf/2411.11402v4,True,484.2,10,Why is it important to determine the maximum value points in Gaussian function analysis?,openragbench
2410.10516v3,arXiv:2410.10516,2410.10516v3.pdf,https://arxiv.org/pdf/2410.10516v3,True,1665.6,10,What is the relationship between denoising loss and KL divergence in Gaussian distributions?,openragbench
2401.03305v2,arXiv:2401.03305,2401.03305v2.pdf,https://arxiv.org/pdf/2401.03305v2,True,1318.6,10,How do implementation shortfall (IS) and target close (TC) orders differ in trading strategies?,openragbench
2407.03285v2,arXiv:2407.03285,2407.03285v2.pdf,https://arxiv.org/pdf/2407.03285v2,True,2248.7,10,Is there empirical evidence suggesting that banks use the HtM category opportunistically?,openragbench
2401.07317v2,arXiv:2401.07317,2401.07317v2.pdf,https://arxiv.org/pdf/2401.07317v2,True,591.1,10,What is the Euclidean norm defined for all \( x \in \mathbb{R}^{n} \)?,openragbench
2404.18137v2,arXiv:2404.18137,2404.18137v2.pdf,https://arxiv.org/pdf/2404.18137v2,True,238.6,10,Why is Cobb-Douglas technology significant in studying aggregate output fluctuations?,openragbench
2412.20245v4,arXiv:2412.20245,2412.20245v4.pdf,https://arxiv.org/pdf/2412.20245v4,True,1768.1,10,How do different predictors influence the dependent variable in a 4D Ridge Regression model for TM p...,openragbench
2409.13333v2,arXiv:2409.13333,2409.13333v2.pdf,https://arxiv.org/pdf/2409.13333v2,True,850.9,10,Is the success rate for third attempts higher in multi-ply than single-ply equipment?,openragbench
2405.12292v3,arXiv:2405.12292,2405.12292v3.pdf,https://arxiv.org/pdf/2405.12292v3,True,2036.2,10,Why is it important to design specific resonators for studying FQH states?,openragbench
2409.02772v2,arXiv:2409.02772,2409.02772v2.pdf,https://arxiv.org/pdf/2409.02772v2,True,1564.3,10,Does block affine-identifiability imply block-identifiability?,openragbench
2405.04904v2,arXiv:2405.04904,2405.04904v2.pdf,https://arxiv.org/pdf/2405.04904v2,True,3178.9,10,Does considering more quantile levels usually result in significant improvements in clustering effec...,openragbench
2408.16004v3,arXiv:2408.16004,2408.16004v3.pdf,https://arxiv.org/pdf/2408.16004v3,True,653.1,10,Can Granger causality detect instantaneous causality?,openragbench
2407.11613v2,arXiv:2407.11613,2407.11613v2.pdf,https://arxiv.org/pdf/2407.11613v2,True,1206.5,10,Does Open AI emphasize virtual processes over in-person engagement for scalability?,openragbench
2409.07486v2,arXiv:2409.07486,2409.07486v2.pdf,https://arxiv.org/pdf/2409.07486v2,True,1661.6,10,Why is it important to balance interaction and controllability in market simulation engines?,openragbench
